author_id,institution_id,n_papers_with_inst,display_name,ror,country_code,city,region,latitude,longitude,geo_cluster
A5082781108,I887968799,1,RWTH Aachen University,https://ror.org/04xfq0f34,DE,Aachen,,50.776641845703125,6.0834197998046875,6
A5082788381,I74973139,1,Carnegie Mellon University,https://ror.org/05x2bcf33,US,Pittsburgh,,40.44062042236328,-79.99588775634766,1
A5082790087,I136199984,4,Harvard University,https://ror.org/03vek6s52,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5082796790,I98677209,3,University of Edinburgh,https://ror.org/01nrxwf90,GB,Edinburgh,,55.95206069946289,-3.1964800357818604,6
A5082808731,I153267046,1,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607,6
A5082816752,I74973139,1,Carnegie Mellon University,https://ror.org/05x2bcf33,US,Pittsburgh,,40.44062042236328,-79.99588775634766,1
A5082892178,I153648349,1,University of Leicester,https://ror.org/04h699437,GB,Leicester,,52.63859939575195,-1.1316900253295898,6
A5082899087,I139660479,1,Central South University,https://ror.org/00f1zfq44,CN,Changsha,,28.198740005493164,112.97087097167967,18
A5082910814,I34077533,1,Ohio Supercomputer Center,https://ror.org/01apna436,US,Columbus,,39.961181640625,-82.99878692626953,1
A5082928240,I859038795,1,Virginia Tech,https://ror.org/02smfhw86,US,Blacksburg,,37.22956848144531,-80.4139404296875,1
A5082930100,I8087733,1,University of Tübingen,https://ror.org/03a1kwz48,DE,Tübingen,,48.52265930175781,9.052220344543455,6
A5082933040,I72816309,1,Drexel University,https://ror.org/04bdffz58,US,Philadelphia,,39.9523811340332,-75.16361999511719,1
A5082971754,I168635309,2,University of Calgary,https://ror.org/03yjb2x39,CA,Calgary,,51.05010986328125,-114.08528900146484,31
A5082991852,I44896327,1,Mitre (United States),https://ror.org/03ks2a131,US,Bedford,Massachusetts,42.50493621826172,-71.23655700683594,1
A5082992995,I100066346,1,University of Stuttgart,https://ror.org/04vnq7t77,DE,Stuttgart,,48.782318115234375,9.177020072937012,6
A5082997975,I113979032,1,Twitter (United States),https://ror.org/04wt43v05,US,San Francisco,,37.77492904663086,-122.41941833496094,9
A5083001015,I22465464,1,University of Münster,https://ror.org/00pd74e08,DE,Münster,,51.96236038208008,7.6257100105285645,6
A5083023771,I126744593,1,"University of Maryland, Baltimore",https://ror.org/04rq5mt64,US,Baltimore,,39.29037857055664,-76.61219024658203,1
A5083077853,I189712700,1,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5083083039,I18014758,1,Simon Fraser University,https://ror.org/0213rcc28,CA,Burnaby,,49.266361236572266,-122.95262908935548,3
A5083091649,I76130692,1,Zhejiang University,https://ror.org/00a2xv884,CN,Hangzhou,,30.29364967346191,120.1614227294922,8
A5083095334,I56590836,1,Monash University,https://ror.org/02bfwt286,AU,Melbourne,,-37.81399917602539,144.96331787109375,12
A5083143514,I84218800,1,"University of California, Davis",https://ror.org/05rrcem69,US,Davis,,38.5449104309082,-121.74051666259766,9
A5083145026,I59553526,1,Stony Brook University,https://ror.org/05qghxh33,US,Stony Brook,,40.92565155029297,-73.14093780517578,1
A5083152658,I4210124175,1,Center for Astrophysics Harvard & Smithsonian,https://ror.org/03c3r2d17,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5083194357,I100066346,1,University of Stuttgart,https://ror.org/04vnq7t77,DE,Stuttgart,,48.782318115234375,9.177020072937012,6
A5083194565,I142606810,1,Pacific Northwest National Laboratory,https://ror.org/05h992307,US,Richland,,46.28569030761719,-119.28446197509766,16
A5083220583,I39422238,4,University of Illinois Chicago,https://ror.org/02mpq6x41,US,Chicago,,41.85002899169922,-87.6500473022461,1
A5083231405,I2898391981,1,Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR),https://ror.org/04bwf3e34,DE,Cologne,,50.93333053588867,6.949999809265137,6
A5083255118,I124227911,1,Ben-Gurion University of the Negev,https://ror.org/05tkyf982,IL,Beersheba,,31.262191772460938,34.801509857177734,26
A5083260911,I3018083178,2,Institut de Recherche Technologique SystemX,https://ror.org/03crmsn52,FR,Palaiseau,,48.71828079223633,2.249799966812134,14
A5083271735,I66946132,3,"University of Maryland, College Park",https://ror.org/047s2c258,US,College Park,,38.98067092895508,-76.93692016601562,1
A5083345538,I87354575,1,National Chengchi University,https://ror.org/03rqk8h36,TW,Taipei,,25.047760009765625,121.53185272216795,51
A5083349475,I29955533,1,Center for Information Technology,https://ror.org/03jh5a977,US,Bethesda,Maryland,39.001319885253906,-77.10456848144531,1
A5083386256,I1343190059,2,VRVis GmbH (Austria),https://ror.org/02xyxvc90,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5083427986,I141945490,2,University of British Columbia,https://ror.org/03rmrcq20,CA,Vancouver,,49.24966049194336,-123.1193389892578,3
A5083438172,I153267046,4,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607,6
A5083441023,I138006243,1,University of Arizona,https://ror.org/03m2x1q45,US,Tucson,,32.22174072265625,-110.92648315429688,28
A5083454802,I1294671590,7,Centre National de la Recherche Scientifique,https://ror.org/02feahw73,FR,Paris,,48.85340881347656,2.34879994392395,14
A5083475713,I1288214837,1,United States Naval Research Laboratory,https://ror.org/04d23a975,US,Washington,,38.895111083984375,-77.03636932373047,1
A5083522280,I177802217,2,University of Mannheim,https://ror.org/031bsb921,DE,Mannheim,,49.483924865722656,8.462201118469238,6
A5083523340,I223532165,5,University of Utah,https://ror.org/03r0ha626,US,Salt Lake City,,40.760780334472656,-111.89105224609376,0
A5083540777,I2801919071,1,University of Illinois System,https://ror.org/05e94g991,US,Urbana,,40.110591888427734,-88.20726776123047,1
A5083555203,I157725225,1,University of Illinois Urbana-Champaign,https://ror.org/047426m28,US,Urbana,,40.110591888427734,-88.20726776123047,1
A5083587340,I592451,1,Indiana University,https://ror.org/01kg8sb98,US,Bloomington,,39.16532897949219,-86.5263900756836,1
A5083599546,I1341640284,1,Centrum Wiskunde & Informatica,https://ror.org/00x7ekv49,NL,Amsterdam,,52.37403106689453,4.889689922332764,6
A5083624725,I2800006345,1,Leiden University Medical Center,https://ror.org/05xvt9f17,NL,Leiden,,52.158329010009766,4.493060111999512,6
A5083645031,I1306409833,1,Adobe Systems (United States),https://ror.org/059tvcg64,US,San Jose,California,37.33098983764648,-121.89387512207033,9
A5083651238,I149899117,1,Max Planck Society,https://ror.org/01hhn8329,DE,Munich,,48.137428283691406,11.57548999786377,6
A5083684003,I1290206253,1,Microsoft (United States),https://ror.org/00d0nc645,US,Redmond,,47.67398834228515,-122.12151336669922,3
A5083688498,I102149020,1,University of North Carolina at Charlotte,https://ror.org/04dawnj30,US,Charlotte,,35.227088928222656,-80.84313201904297,1
A5083735800,I185261750,2,University of Toronto,https://ror.org/03dbr7087,CA,Toronto,,43.70642852783203,-79.39864349365234,1
A5083743875,I4210144576,1,Fraunhofer Institute for Intelligent Analysis and Information Systems,https://ror.org/04nc32781,DE,Sankt Augustin,,50.7753791809082,7.197000026702881,6
A5083746484,I200769079,1,Hong Kong University of Science and Technology,https://ror.org/00q4vv597,HK,Hong Kong,,22.2783203125,114.17469024658205,5
A5083754593,I205783295,1,Cornell University,https://ror.org/05bnh6r87,US,Ithaca,,42.44063186645508,-76.49661254882812,1
A5083779826,I168635309,2,University of Calgary,https://ror.org/03yjb2x39,CA,Calgary,,51.05010986328125,-114.08528900146484,31
A5083797440,I76130692,1,Zhejiang University,https://ror.org/00a2xv884,CN,Hangzhou,,30.29364967346191,120.1614227294922,8
A5083806955,I121934306,4,Tufts University,https://ror.org/05wvpxv85,US,Medford,,42.41843032836914,-71.10616302490234,1
A5083859043,I74801974,1,The University of Tokyo,https://ror.org/057zh3y96,JP,Tokyo,,35.68949890136719,139.69171142578125,33
A5083864266,I185443292,3,Wayne State University,https://ror.org/01070mq45,US,Detroit,,42.33142852783203,-83.0457534790039,1
A5083885019,I4210087032,1,Cambridge Scientific (United States),https://ror.org/001s4dh65,US,Watertown,Massachusetts,42.364723205566406,-71.1657943725586,1
A5083912451,I4210091341,1,Novartis (China),https://ror.org/00fxgea47,CN,Beijing,,40.207298278808594,116.23381805419922,7
A5083915579,I95457486,1,"University of California, Berkeley",https://ror.org/01an7q238,US,Berkeley,,37.87158966064453,-122.2727508544922,9
A5083931343,I4210153694,1,Rho (United States),https://ror.org/049ba1e57,US,Chapel Hill,,35.91320037841797,-79.05583953857422,1
A5083947664,I1280536761,1,Ames Research Center,https://ror.org/02acart68,US,Mountain View,,37.38605117797851,-122.08384704589844,9
A5083949511,I1306409833,2,Adobe Systems (United States),https://ror.org/059tvcg64,US,San Jose,California,37.33098983764648,-121.89387512207033,9
A5083968592,I1282105669,1,Argonne National Laboratory,https://ror.org/05gvnxz63,US,Lemont,,41.673641204833984,-88.0017318725586,1
A5083973432,I116953780,1,Tongji University,https://ror.org/03rc6as71,CN,Shanghai,,31.22221946716309,121.45806121826172,8
A5083989376,I59270414,6,Indian Institute of Science Bangalore,https://ror.org/04dese585,IN,Bengaluru,,13.02127456665039,77.56576538085938,41
A5083994967,I76134821,1,Medical University of Vienna,https://ror.org/05n3x4p02,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5083995476,I122411786,1,California Institute of Technology,https://ror.org/05dxps055,US,Pasadena,,34.14778137207031,-118.14452362060548,11
A5084017761,I31746571,1,UNSW Sydney,https://ror.org/03r8z3t63,AU,Sydney,,-33.86785125732422,151.2073211669922,15
A5084024959,I132976966,1,Universität für Weiterbildung Krems,https://ror.org/03ef4a036,AT,Krems,,48.409210205078125,15.614150047302246,6
A5084035008,I76130692,1,Zhejiang University,https://ror.org/00a2xv884,CN,Hangzhou,,30.29364967346191,120.1614227294922,8
A5084069506,I887968799,1,RWTH Aachen University,https://ror.org/04xfq0f34,DE,Aachen,,50.776641845703125,6.0834197998046875,6
A5084071586,I93085520,1,Silicon Labs (United States),https://ror.org/02dyqfb80,US,Austin,Texas,30.26485252380371,-97.74868774414062,35
A5084075723,I100066346,1,University of Stuttgart,https://ror.org/04vnq7t77,DE,Stuttgart,,48.782318115234375,9.177020072937012,6
A5084091640,I56590836,1,Monash University,https://ror.org/02bfwt286,AU,Melbourne,,-37.81399917602539,144.96331787109375,12
A5084098357,I18014758,3,Simon Fraser University,https://ror.org/0213rcc28,CA,Burnaby,,49.266361236572266,-122.95262908935548,3
A5084119599,I99065089,1,Tsinghua University,https://ror.org/03cve4549,CN,Beijing,,39.907501220703125,116.39723205566406,7
A5084148624,I1333198813,1,Bundeskriminalamt,https://ror.org/037bsar61,DE,Wiesbaden,,50.09705352783203,8.243828773498535,6
A5084162655,I1327163397,1,State University of New York,https://ror.org/01q1z8k08,US,Albany,,42.65258026123047,-73.75623321533203,1
A5084203791,I4210114115,3,IBM Research - Thomas J. Watson Research Center,https://ror.org/0265w5591,US,Yorktown Heights,,41.27093124389648,-73.77763366699219,1
A5084224959,I219193219,1,Purdue University West Lafayette,https://ror.org/02dqehb95,US,West Lafayette,,40.42586898803711,-86.90807342529297,1
A5084240918,I4210114115,1,IBM Research - Thomas J. Watson Research Center,https://ror.org/0265w5591,US,Yorktown Heights,,41.27093124389648,-73.77763366699219,1
A5084244911,I72816309,1,Drexel University,https://ror.org/04bdffz58,US,Philadelphia,,39.9523811340332,-75.16361999511719,1
A5084252526,I153267046,1,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607,6
A5084279065,I130701444,1,Georgia Institute of Technology,https://ror.org/01zkghx44,US,Atlanta,,33.749000549316406,-84.38797760009766,1
A5084296353,I135140700,1,University of Bonn,https://ror.org/041nas322,DE,Bonn,,50.734378814697266,7.095489978790283,6
A5084369189,I123431417,1,Scripps Research Institute,https://ror.org/02dxx6824,US,San Diego,,32.7157096862793,-117.16471862792967,11
A5084376052,I121883995,1,Johannes Kepler University of Linz,https://ror.org/052r2xn60,AT,Linz,,48.30638885498047,14.286109924316406,6
A5084378679,I20089843,1,Princeton University,https://ror.org/00hx57361,US,Princeton,,40.34872055053711,-74.65904998779297,1
A5084392598,I154099455,1,Shandong University,https://ror.org/0207yh398,CN,Jinan,,36.668331146240234,116.99722290039062,2
A5084407224,I98358874,1,Delft University of Technology,https://ror.org/02e2c7k09,NL,Delft,,52.00667190551758,4.355559825897217,6
A5084411100,I102134673,1,Linköping University,https://ror.org/05ynxx418,SE,Linköping,,58.410858154296875,15.621569633483888,6
A5084430026,I76130692,2,Zhejiang University,https://ror.org/00a2xv884,CN,Hangzhou,,30.29364967346191,120.1614227294922,8
A5084447019,I169521973,1,University of New Mexico,https://ror.org/05fs6jp91,US,Albuquerque,,35.08449172973633,-106.65113830566406,19
A5084459196,I2801851002,4,Harvard University Press,https://ror.org/006v7bf86,US,Cambridge,Massachusetts,42.38301467895508,-71.12705993652344,1
A5084471891,I8692664,7,University of Oklahoma,https://ror.org/02aqsxs83,US,Norman,,35.22256851196289,-97.43948364257812,45
A5084475345,I95457486,3,"University of California, Berkeley",https://ror.org/01an7q238,US,Berkeley,,37.87158966064453,-122.2727508544922,9
A5084507075,I121934306,1,Tufts University,https://ror.org/05wvpxv85,US,Medford,,42.41843032836914,-71.10616302490234,1
A5084533941,I4210129730,1,RIKEN Center for Computational Science,https://ror.org/03r519674,JP,Kobe,,34.69129943847656,135.18299865722656,56
A5084536188,I223532165,1,University of Utah,https://ror.org/03r0ha626,US,Salt Lake City,,40.760780334472656,-111.89105224609376,0
A5084575646,I859038795,2,Virginia Tech,https://ror.org/02smfhw86,US,Blacksburg,,37.22956848144531,-80.4139404296875,1
A5084586922,I78650965,1,TU Dresden,https://ror.org/042aqky30,DE,Dresden,,51.0508918762207,13.738320350646973,6
A5084633844,I4210124175,1,Center for Astrophysics Harvard & Smithsonian,https://ror.org/03c3r2d17,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5084660341,I19820366,1,Chinese Academy of Sciences,https://ror.org/034t30j35,CN,Beijing,,39.907501220703125,116.39723205566406,7
A5084662319,I135310074,1,University of Wisconsin–Madison,https://ror.org/01y2jtd41,US,Madison,,43.07305145263672,-89.40122985839844,1
A5084668442,I135310074,3,University of Wisconsin–Madison,https://ror.org/01y2jtd41,US,Madison,,43.07305145263672,-89.40122985839844,1
A5084701162,I3132238960,1,Institute of Electrical and Electronics Engineers,https://ror.org/01n002310,US,Piscataway,,40.499271392822266,-74.39904022216797,1
A5084707380,I223532165,5,University of Utah,https://ror.org/03r0ha626,US,Salt Lake City,,40.760780334472656,-111.89105224609376,0
A5084711039,I100066346,1,University of Stuttgart,https://ror.org/04vnq7t77,DE,Stuttgart,,48.782318115234375,9.177020072937012,6
A5084721447,I1291425158,1,Google (United States),https://ror.org/00njsd438,US,Mountain View,California,37.42295455932617,-122.08406066894533,9
A5084754494,I141945490,2,University of British Columbia,https://ror.org/03rmrcq20,CA,Vancouver,,49.24966049194336,-123.1193389892578,3
A5084778474,I135310074,13,University of Wisconsin–Madison,https://ror.org/01y2jtd41,US,Madison,,43.07305145263672,-89.40122985839844,1
A5084779835,I142606810,1,Pacific Northwest National Laboratory,https://ror.org/05h992307,US,Richland,,46.28569030761719,-119.28446197509766,16
A5084781695,I55732556,1,Arizona State University,https://ror.org/03efmqc40,US,Tempe,,33.41476821899414,-111.90930938720705,28
A5084781916,I3019423309,1,Fraunhofer Institute for Computer Graphics Research,https://ror.org/04gmsar03,DE,Darmstadt,,49.87434768676758,8.65952205657959,6
A5084803112,I1288214837,1,United States Naval Research Laboratory,https://ror.org/04d23a975,US,Washington,,38.895111083984375,-77.03636932373047,1
A5084869623,I1343871089,1,Los Alamos National Laboratory,https://ror.org/01e41cf67,US,Los Alamos,,35.88808059692383,-106.30696868896484,19
A5084870136,I154099455,2,Shandong University,https://ror.org/0207yh398,CN,Jinan,,36.668331146240234,116.99722290039062,2
A5084882214,I83019370,1,Eindhoven University of Technology,https://ror.org/02c2kyt77,NL,Eindhoven,,51.44083023071289,5.477779865264893,6
A5084895364,I223532165,1,University of Utah,https://ror.org/03r0ha626,US,Salt Lake City,,40.760780334472656,-111.89105224609376,0
A5084897593,I201448701,1,University of Washington,https://ror.org/00cvxb145,US,Seattle,,47.60620880126953,-122.33206939697266,3
A5084905896,I4092182,1,Graz University of Technology,https://ror.org/00d7xrm67,AT,Graz,,47.06666946411133,15.449999809265137,6
A5084913586,I121934306,4,Tufts University,https://ror.org/05wvpxv85,US,Medford,,42.41843032836914,-71.10616302490234,1
A5084942405,I95457486,1,"University of California, Berkeley",https://ror.org/01an7q238,US,Berkeley,,37.87158966064453,-122.2727508544922,9
